RES_LAD23CD,WORK_LAD23CD,flow
E08000018,E07000098,5
E08000018,E07000099,44
E08000018,E07000102,4
E08000018,E07000103,17
E08000018,E07000106,1
E08000018,E07000107,13
E08000018,E07000110,8
E08000018,E07000111,1
E08000018,E07000113,1
E08000018,E07000115,5
E08000018,E07000116,5
E08000018,E07000117,3
E08000018,E07000118,4
E08000018,E07000119,4
E08000018,E07000121,6
E08000018,E07000122,6
E08000018,E07000123,150
E08000018,E07000124,3
E08000018,E07000125,3
E08000018,E07000126,4
E08000018,E07000127,7
E08000018,E07000128,1
E08000018,E07000129,19
E08000018,E07000130,29
E08000018,E07000131,8
E08000018,E07000132,9
E08000018,E07000133,1
E08000018,E07000134,36
E08000018,E07000135,2
E08000018,E07000136,4
E08000018,E07000137,18
E08000018,E07000138,55
E08000018,E07000139,44
E08000018,E07000140,2
E08000018,E07000141,17
E08000018,E07000142,57
E08000018,E07000143,9
E08000018,E07000144,1
E08000018,E07000145,1
E08000018,E07000146,12
E08000018,E07000147,3
E08000018,E07000148,2
E08000018,E07000149,5
E08000018,E07000170,152
E08000018,E07000171,2169
E08000018,E07000172,42
E08000018,E07000173,57
E08000018,E07000174,134
E08000018,E07000175,140
E08000018,E07000176,22
E08000018,E07000177,11
E08000018,E07000178,3
E08000018,E07000179,10
E08000018,E07000180,12
E08000018,E07000181,5
E08000018,E07000192,26
E08000018,E07000193,16
E08000018,E07000194,21
E08000018,E07000195,4
E08000018,E07000196,10
E08000018,E07000197,18
E08000018,E07000198,6
E08000018,E07000199,13
E08000018,E07000200,3
E08000018,E07000203,5
E08000018,E07000207,1
E08000018,E07000209,7
E08000018,E07000210,2
E08000018,E07000211,2
E08000018,E07000212,3
E08000018,E07000213,2
E08000018,E07000214,4
E08000018,E07000215,2
E08000018,E07000217,10
E08000018,E07000218,39
E08000018,E07000219,10
E08000018,E07000220,23
E08000018,E07000221,5
E08000018,E07000222,19
E08000018,E07000223,1
E08000018,E07000225,13
E08000018,E07000226,6
E08000018,E07000227,6
E08000018,E07000228,3
E08000018,E07000229,2
E08000018,E07000234,3
E08000018,E07000235,1
E08000018,E07000236,6
E08000018,E07000237,2
E08000018,E07000238,2
E08000018,E07000239,2
E08000018,E07000240,7
E08000018,E07000241,7
E08000018,E07000242,6
E08000018,E07000243,22
E08000018,E07000244,4
E08000018,E07000245,4
E08000018,E08000001,12
E08000018,E08000002,138
E08000018,E08000003,96
E08000018,E08000004,23
E08000018,E08000005,14
E08000018,E08000006,31
E08000018,E08000007,37
E08000018,E08000008,24
E08000018,E08000009,39
E08000018,E08000010,27
E08000018,E08000011,6
E08000018,E08000012,18
E08000018,E08000013,4
E08000018,E08000014,2
E08000018,E08000015,15
E08000018,E08000016,3363
E08000018,E08000017,5658
E08000018,E08000018,53655
E08000018,E08000019,22529
E08000018,E08000021,16
E08000018,E08000022,23
E08000018,E08000023,3
E08000018,E08000024,5
E08000018,E08000025,82
E08000018,E08000026,37
E08000018,E08000027,9
E08000018,E08000028,14
E08000018,E08000029,25
E08000018,E08000030,28
E08000018,E08000031,10
E08000018,E08000032,202
E08000018,E08000033,82
E08000018,E08000034,332
E08000018,E08000035,1212
E08000018,E08000036,988
E08000018,E08000037,8
E08000018,E09000001,19
E08000018,E09000002,1
E08000018,E09000003,13
E08000018,E09000004,1
E08000018,E09000005,10
E08000018,E09000006,5
E08000018,E09000007,23
E08000018,E09000008,4
E08000018,E09000009,4
E08000018,E09000010,15
E08000018,E09000011,6
E08000018,E09000012,4
E08000018,E09000013,8
E08000018,E09000014,1
E08000018,E09000015,5
E08000018,E09000016,2
E08000018,E09000017,22
E08000018,E09000018,24
E08000018,E09000019,13
E08000018,E09000020,7
E08000018,E09000021,4
E08000018,E09000022,4
E08000018,E09000023,1
E08000018,E09000024,2
E08000018,E09000025,3
E08000018,E09000026,2
E08000018,E09000027,8
E08000018,E09000028,13
E08000018,E09000029,3
E08000018,E09000030,12
E08000018,E09000031,6
E08000018,E09000032,5
E08000018,E09000033,53
E08000018,W06000002,1
E08000018,W06000003,2
E08000018,W06000004,5
E08000018,W06000005,11
E08000018,W06000006,6
E08000018,W06000008,1
E08000018,W06000009,4
E08000018,W06000010,3
E08000018,W06000011,2
E08000018,W06000012,5
E08000018,W06000013,5
E08000018,W06000014,1
E08000018,W06000015,5
E08000018,W06000016,1
E08000018,W06000018,2
E08000018,W06000021,3
E08000018,W06000024,1
E08000019,E06000001,1
E08000019,E06000002,17
E08000019,E06000003,6
E08000019,E06000004,18
E08000019,E06000005,22
E08000019,E06000006,22
E08000019,E06000007,73
E08000019,E06000008,20
E08000019,E06000009,2
E08000019,E06000010,105
E08000019,E06000011,138
E08000019,E06000012,88
E08000019,E06000013,212
E08000019,E06000014,229
E08000019,E06000015,365
E08000019,E06000016,214
E08000019,E06000017,44
E08000019,E06000018,422
E08000019,E06000019,15
E08000019,E06000020,92
E08000019,E06000021,26
E08000019,E06000022,7
E08000019,E06000023,28
E08000019,E06000024,8
E08000019,E06000025,31
E08000019,E06000026,26
E08000019,E06000030,26
E08000019,E06000031,42
E08000019,E06000032,41
E08000019,E06000033,9
E08000019,E06000034,1
E08000019,E06000035,23
E08000019,E06000036,21
E08000019,E06000037,38
E08000019,E06000038,5
E08000019,E06000039,18
E08000019,E06000040,14
E08000019,E06000041,20
E08000019,E06000042,47
E08000019,E06000043,11
E08000019,E06000044,15
E08000019,E06000045,6
E08000019,E06000046,3
E08000019,E06000047,42
E08000019,E06000049,224
E08000019,E06000050,49
E08000019,E06000051,53
E08000019,E06000052,282
E08000019,E06000054,37
E08000019,E06000055,12
E08000019,E06000056,42
E08000019,E06000057,12
E08000019,E06000058,15
E08000019,E06000059,20
E08000019,E06000060,49
E08000019,E06000061,40
E08000019,E06000062,102
E08000019,E06000063,49
E08000019,E06000064,36
E08000019,E06000065,387
E08000019,E06000066,26
E08000019,E07000008,20
E08000019,E07000009,6
E08000019,E07000010,4
E08000019,E07000011,23
E08000019,E07000012,18
E08000019,E07000032,225
E08000019,E07000033,706
E08000019,E07000034,3226
E08000019,E07000035,919
E08000019,E07000036,93
E08000019,E07000037,510
E08000019,E07000038,3642
E08000019,E07000039,35
E08000019,E07000040,11
E08000019,E07000041,1
E08000019,E07000042,1
E08000019,E07000043,1
E08000019,E07000044,7
E08000019,E07000045,4
E08000019,E07000046,1
E08000019,E07000061,3
E08000019,E07000063,1
E08000019,E07000064,2
E08000019,E07000065,5
E08000019,E07000066,12
E08000019,E07000067,5
E08000019,E07000068,1
E08000019,E07000069,1
E08000019,E07000070,6
E08000019,E07000071,13
E08000019,E07000072,7
E08000019,E07000073,4
E08000019,E07000074,1
E08000019,E07000075,1
E08000019,E07000076,2
E08000019,E07000077,8
E08000019,E07000078,17
E08000019,E07000079,21
E08000019,E07000080,2
E08000019,E07000081,7
E08000019,E07000082,4
E08000019,E07000083,61
E08000019,E07000084,20
E08000019,E07000085,5
E08000019,E07000086,5
E08000019,E07000087,3
E08000019,E07000088,4
E08000019,E07000089,5
E08000019,E07000091,5
E08000019,E07000092,8
E08000019,E07000093,8
E08000019,E07000094,6
E08000019,E07000095,6
E08000019,E07000096,24
E08000019,E07000098,7
E08000019,E07000099,38
E08000019,E07000102,5
E08000019,E07000103,45
E08000019,E07000106,7
E08000019,E07000107,18
E08000019,E07000108,5
E08000019,E07000109,6
E08000019,E07000110,7
E08000019,E07000111,5
E08000019,E07000112,7
E08000019,E07000113,2
E08000019,E07000114,7
E08000019,E07000115,5
E08000019,E07000116,5
E08000019,E07000117,13
E08000019,E07000118,10
E08000019,E07000119,14
E08000019,E07000120,3
E08000019,E07000121,8
E08000019,E07000122,3
E08000019,E07000123,839
E08000019,E07000124,11
E08000019,E07000125,6
E08000019,E07000126,14
E08000019,E07000127,14
E08000019,E07000128,3
E08000019,E07000129,45
E08000019,E07000130,68
E08000019,E07000131,28
E08000019,E07000132,20
E08000019,E07000133,18
E08000019,E07000134,109
E08000019,E07000135,6
E08000019,E07000136,12
E08000019,E07000137,40
E08000019,E07000138,211
E08000019,E07000139,50
E08000019,E07000140,7
E08000019,E07000141,29
E08000019,E07000142,141
E08000019,E07000143,7
E08000019,E07000144,13
E08000019,E07000145,1
E08000019,E07000146,9
E08000019,E07000147,6
E08000019,E07000148,26
E08000019,E07000149,6
E08000019,E07000170,274
E08000019,E07000171,884
E08000019,E07000172,138
E08000019,E07000173,55
E08000019,E07000174,258
E08000019,E07000175,120
E08000019,E07000176,88
E08000019,E07000177,33
E08000019,E07000178,16
E08000019,E07000179,19
E08000019,E07000180,10
E08000019,E07000181,3
E08000019,E07000192,9
E08000019,E07000193,83
E08000019,E07000194,28
E08000019,E07000195,12
E08000019,E07000196,7
E08000019,E07000197,27
E08000019,E07000198,22
E08000019,E07000199,23
E08000019,E07000200,4
E08000019,E07000202,8
E08000019,E07000203,7
E08000019,E07000207,9
E08000019,E07000208,4
E08000019,E07000209,6
E08000019,E07000210,16
E08000019,E07000211,4
E08000019,E07000212,14
E08000019,E07000213,8
E08000019,E07000214,6
E08000019,E07000215,3
E08000019,E07000216,5
E08000019,E07000217,12
E08000019,E07000218,26
E08000019,E07000219,38
E08000019,E07000220,53
E08000019,E07000221,34
E08000019,E07000222,39
E08000019,E07000223,5
E08000019,E07000224,2
E08000019,E07000225,17
E08000019,E07000226,20
E08000019,E07000227,3
E08000019,E07000228,6
E08000019,E07000229,4
E08000019,E07000234,5
E08000019,E07000235,4
E08000019,E07000236,5
E08000019,E07000237,11
E08000019,E07000238,13
E08000019,E07000239,10
E08000019,E07000240,10
E08000019,E07000241,14
E08000019,E07000242,6
E08000019,E07000243,28
E08000019,E07000244,18
E08000019,E07000245,23
E08000019,E08000001,48
E08000019,E08000002,1193
E08000019,E08000003,527
E08000019,E08000004,49
E08000019,E08000005,38
E08000019,E08000006,68
E08000019,E08000007,175
E08000019,E08000008,67
E08000019,E08000009,155
E08000019,E08000010,66
E08000019,E08000011,4
E08000019,E08000012,52
E08000019,E08000013,11
E08000019,E08000014,12
E08000019,E08000015,54
E08000019,E08000016,3961
E08000019,E08000017,2461
E08000019,E08000018,11700
E08000019,E08000019,161004
E08000019,E08000021,36
E08000019,E08000022,45
E08000019,E08000023,7
E08000019,E08000024,8
E08000019,E08000025,178
E08000019,E08000026,57
E08000019,E08000027,23
E08000019,E08000028,38
E08000019,E08000029,126
E08000019,E08000030,67
E08000019,E08000031,26
E08000019,E08000032,328
E08000019,E08000033,187
E08000019,E08000034,657
E08000019,E08000035,2477
E08000019,E08000036,1305
E08000019,E08000037,11
E08000019,E09000001,45
E08000019,E09000002,5
E08000019,E09000003,22
E08000019,E09000004,5
E08000019,E09000005,9
E08000019,E09000006,6
E08000019,E09000007,69
E08000019,E09000008,12
E08000019,E09000009,22
E08000019,E09000010,9
E08000019,E09000011,10
E08000019,E09000012,19
E08000019,E09000013,23
E08000019,E09000014,12
E08000019,E09000015,10
E08000019,E09000016,10
E08000019,E09000017,51
E08000019,E09000018,19
E08000019,E09000019,44
E08000019,E09000020,15
E08000019,E09000021,12
E08000019,E09000022,25
E08000019,E09000023,7
E08000019,E09000024,9
E08000019,E09000025,8
E08000019,E09000026,2
E08000019,E09000027,4
E08000019,E09000028,31
E08000019,E09000029,19
E08000019,E09000030,53
E08000019,E09000031,4
E08000019,E09000032,12
E08000019,E09000033,125
E08000019,W06000001,3
E08000019,W06000002,20
E08000019,W06000003,5
E08000019,W06000004,7
E08000019,W06000005,15
E08000019,W06000006,10
E08000019,W06000008,1
E08000019,W06000009,1
E08000019,W06000010,17
E08000019,W06000011,5
E08000019,W06000012,2
E08000019,W06000014,2
E08000019,W06000015,19
E08000019,W06000016,2
E08000019,W06000018,6
E08000019,W06000020,5
E08000019,W06000021,3
E08000019,W06000022,1
E08000019,W06000023,3
E08000019,W06000024,2
E08000021,E06000001,137
E08000021,E06000002,211
E08000021,E06000003,68
E08000021,E06000004,290
E08000021,E06000005,263
E08000021,E06000006,9
E08000021,E06000007,12
E08000021,E06000008,3
E08000021,E06000009,1
E08000021,E06000010,13
E08000021,E06000011,15
E08000021,E06000012,7
E08000021,E06000013,8
E08000021,E06000014,108
E08000021,E06000015,4
E08000021,E06000016,18
E08000021,E06000017,8
E08000021,E06000018,56
E08000021,E06000019,6
E08000021,E06000020,8
E08000021,E06000021,9
E08000021,E06000022,6
E08000021,E06000023,14
E08000021,E06000024,2
E08000021,E06000025,24
E08000021,E06000026,12
E08000021,E06000027,1
E08000021,E06000030,5
E08000021,E06000031,3
E08000021,E06000032,22
E08000021,E06000033,2
E08000021,E06000034,1
E08000021,E06000035,7
E08000021,E06000036,16
E08000021,E06000037,8
E08000021,E06000038,8
E08000021,E06000039,5
E08000021,E06000040,26
E08000021,E06000041,7
E08000021,E06000042,10
E08000021,E06000043,2
E08000021,E06000044,16
E08000021,E06000045,3
E08000021,E06000046,3
E08000021,E06000047,2311
E08000021,E06000049,15
E08000021,E06000050,6
E08000021,E06000051,11
E08000021,E06000052,3
E08000021,E06000054,11
E08000021,E06000055,3
E08000021,E06000056,2
E08000021,E06000057,6275
E08000021,E06000058,4
E08000021,E06000059,6
E08000021,E06000060,13
E08000021,E06000061,9
E08000021,E06000062,22
E08000021,E06000063,140
E08000021,E06000064,48
E08000021,E06000065,254
E08000021,E06000066,6
E08000021,E07000008,15
E08000021,E07000011,1
E08000021,E07000012,8
E08000021,E07000032,4
E08000021,E07000033,3
E08000021,E07000034,3
E08000021,E07000035,6
E08000021,E07000037,3
E08000021,E07000038,4
E08000021,E07000039,4
E08000021,E07000040,15
E08000021,E07000041,2
E08000021,E07000043,5
E08000021,E07000044,4
E08000021,E07000045,3
E08000021,E07000061,1
E08000021,E07000062,3
E08000021,E07000064,1
E08000021,E07000065,7
E08000021,E07000066,2
E08000021,E07000067,2
E08000021,E07000068,3
E08000021,E07000070,3
E08000021,E07000071,8
E08000021,E07000072,2
E08000021,E07000073,1
E08000021,E07000076,5
E08000021,E07000077,3
E08000021,E07000078,5
E08000021,E07000079,3
E08000021,E07000081,4
E08000021,E07000082,1
E08000021,E07000083,8
E08000021,E07000084,6
E08000021,E07000085,8
E08000021,E07000086,2
E08000021,E07000087,5
E08000021,E07000088,2
E08000021,E07000089,5
E08000021,E07000091,2
E08000021,E07000092,4
E08000021,E07000093,3
E08000021,E07000094,2
E08000021,E07000095,4
E08000021,E07000096,5
E08000021,E07000098,2
E08000021,E07000099,2
E08000021,E07000102,4
E08000021,E07000103,3
E08000021,E07000105,1
E08000021,E07000106,3
E08000021,E07000107,9
E08000021,E07000108,3
E08000021,E07000111,4
E08000021,E07000113,5
E08000021,E07000115,5
E08000021,E07000117,1
E08000021,E07000119,2
E08000021,E07000120,2
E08000021,E07000121,14
E08000021,E07000122,6
E08000021,E07000123,16
E08000021,E07000125,2
E08000021,E07000126,8
E08000021,E07000127,3
E08000021,E07000129,2
E08000021,E07000130,3
E08000021,E07000131,4
E08000021,E07000134,4
E08000021,E07000136,2
E08000021,E07000137,4
E08000021,E07000138,5
E08000021,E07000139,5
E08000021,E07000140,3
E08000021,E07000141,6
E08000021,E07000142,1
E08000021,E07000143,5
E08000021,E07000144,2
E08000021,E07000145,2
E08000021,E07000146,6
E08000021,E07000147,1
E08000021,E07000148,6
E08000021,E07000149,2
E08000021,E07000170,9
E08000021,E07000171,14
E08000021,E07000172,3
E08000021,E07000173,1
E08000021,E07000174,3
E08000021,E07000175,5
E08000021,E07000176,10
E08000021,E07000177,10
E08000021,E07000178,1
E08000021,E07000179,3
E08000021,E07000180,4
E08000021,E07000181,4
E08000021,E07000192,1
E08000021,E07000193,5
E08000021,E07000194,1
E08000021,E07000195,219
E08000021,E07000196,2
E08000021,E07000197,12
E08000021,E07000199,4
E08000021,E07000203,3
E08000021,E07000207,2
E08000021,E07000208,1
E08000021,E07000209,9
E08000021,E07000210,9
E08000021,E07000211,2
E08000021,E07000212,8
E08000021,E07000213,2
E08000021,E07000214,3
E08000021,E07000215,1
E08000021,E07000216,13
E08000021,E07000217,3
E08000021,E07000218,2
E08000021,E07000220,5
E08000021,E07000221,3
E08000021,E07000222,14
E08000021,E07000225,5
E08000021,E07000226,19
E08000021,E07000227,4
E08000021,E07000228,6
E08000021,E07000234,1
E08000021,E07000235,1
E08000021,E07000236,1
E08000021,E07000237,8
E08000021,E07000240,11
E08000021,E07000241,13
E08000021,E07000242,4
E08000021,E07000243,4
E08000021,E07000244,5
E08000021,E07000245,13
E08000021,E08000001,15
E08000021,E08000002,7
E08000021,E08000003,45
E08000021,E08000005,4
E08000021,E08000006,16
E08000021,E08000007,6
E08000021,E08000008,5
E08000021,E08000009,16
E08000021,E08000010,9
E08000021,E08000011,12
E08000021,E08000012,13
E08000021,E08000013,1
E08000021,E08000014,4
E08000021,E08000015,3
E08000021,E08000016,6
E08000021,E08000017,19
E08000021,E08000018,6
E08000021,E08000019,51
E08000021,E08000021,63863
E08000021,E08000022,10848
E08000021,E08000023,1551
E08000021,E08000024,3220
E08000021,E08000025,31
E08000021,E08000026,6
E08000021,E08000027,10
E08000021,E08000028,9
E08000021,E08000029,16
E08000021,E08000030,7
E08000021,E08000031,12
E08000021,E08000032,55
E08000021,E08000033,18
E08000021,E08000034,35
E08000021,E08000035,184
E08000021,E08000036,27
E08000021,E08000037,9944
E08000021,E09000001,41
E08000021,E09000003,13
E08000021,E09000004,4
E08000021,E09000005,2
E08000021,E09000006,1
E08000021,E09000007,24
E08000021,E09000008,3
E08000021,E09000009,260
E08000021,E09000010,7
E08000021,E09000011,1
E08000021,E09000012,3
E08000021,E09000013,15
E08000021,E09000014,8
E08000021,E09000015,2
E08000021,E09000016,6
E08000021,E09000017,30
E08000021,E09000018,17
E08000021,E09000019,14
E08000021,E09000020,9
E08000021,E09000021,5
E08000021,E09000022,12
E08000021,E09000023,8
E08000021,E09000024,1
E08000021,E09000025,11
E08000021,E09000026,4
E08000021,E09000027,3
E08000021,E09000028,19
E08000021,E09000029,4
E08000021,E09000030,17
E08000021,E09000031,3
E08000021,E09000032,2
E08000021,E09000033,89
E08000021,W06000002,2
E08000021,W06000005,2
E08000021,W06000006,3
E08000021,W06000009,5
E08000021,W06000011,2
E08000021,W06000014,3
E08000021,W06000015,3
E08000021,W06000016,1
E08000022,E06000001,31
E08000022,E06000002,102
E08000022,E06000003,43
E08000022,E06000004,170
E08000022,E06000005,105
E08000022,E06000006,8
E08000022,E06000007,12
E08000022,E06000008,4
E08000022,E06000009,1
E08000022,E06000010,8
E08000022,E06000011,8
E08000022,E06000012,3
E08000022,E06000013,6
E08000022,E06000014,45
E08000022,E06000015,14
E08000022,E06000016,20
E08000022,E06000017,1
E08000022,E06000018,29
E08000022,E06000019,3
E08000022,E06000020,6
E08000022,E06000021,14
E08000022,E06000022,1
E08000022,E06000023,6
E08000022,E06000024,1
E08000022,E06000025,20
E08000022,E06000026,9
E08000022,E06000027,1
E08000022,E06000030,4
E08000022,E06000031,17
E08000022,E06000032,30
E08000022,E06000034,2
E08000022,E06000035,1
E08000022,E06000036,9
E08000022,E06000037,6
E08000022,E06000038,4
E08000022,E06000039,4
E08000022,E06000040,2
E08000022,E06000041,6
E08000022,E06000042,17
E08000022,E06000043,3
E08000022,E06000044,46
E08000022,E06000045,8
E08000022,E06000046,2
E08000022,E06000047,1141
E08000022,E06000049,21
E08000022,E06000050,2
E08000022,E06000051,2
E08000022,E06000052,7
E08000022,E06000054,21
E08000022,E06000055,6
E08000022,E06000056,13
E08000022,E06000057,6256
E08000022,E06000058,2
E08000022,E06000059,2
E08000022,E06000060,11
E08000022,E06000061,13
E08000022,E06000062,19
E08000022,E06000063,44
E08000022,E06000064,29
E08000022,E06000065,120
E08000022,E06000066,15
E08000022,E07000008,2
E08000022,E07000009,2
E08000022,E07000011,1
E08000022,E07000012,4
E08000022,E07000032,3
E08000022,E07000033,2
E08000022,E07000034,2
E08000022,E07000035,1
E08000022,E07000038,1
E08000022,E07000039,8
